epoch,mjd,x,y,z
2021-10-24T01:56:30.000000 TDB,7967.080902777778,-1405.266539257663,-4911.38912850775,-5059.823053280742
2021-10-24T01:56:40.000000 TDB,7967.081018518518,-1438.545221906518,-4954.651599728566,-5007.966179037088
2021-10-24T01:56:50.000000 TDB,7967.08113425926,-1471.7333649004518,-4997.337908705661,-4955.571896015244
2021-10-24T01:57:00.000000 TDB,7967.08125,-1504.8265769958732,-5039.443600071502,-4902.645782657814
2021-10-24T01:57:10.000000 TDB,7967.081365740741,-1537.8204699258004,-5080.964285745149,-4849.193475201232
2021-10-24T01:57:20.000000 TDB,7967.081481481481,-1570.710659080876,-5121.895645358697,-4795.220667084013
2021-10-24T01:57:30.000000 TDB,7967.081597222223,-1603.4927639133675,-5162.23342681425,-4740.733108381355
2021-10-24T01:57:40.000000 TDB,7967.081712962963,-1636.1624086175098,-5201.973446708573,-4685.736605213782
2021-10-24T01:57:50.000000 TDB,7967.081828703704,-1668.715222636673,-5241.111590806326,-4630.237019166386
2021-10-24T01:58:00.000000 TDB,7967.081944444444,-1701.1468413646492,-5279.643814476258,-4574.240266676856
2021-10-24T01:58:10.000000 TDB,7967.082060185186,-1733.4529065325153,-5317.566143184666,-4517.752318435865
2021-10-24T01:58:20.000000 TDB,7967.082175925926,-1765.6290668973834,-5354.874672902532,-4460.77919878961
2021-10-24T01:58:30.000000 TDB,7967.082291666667,-1797.6709787602088,-5391.565570552802,-4403.3269850949255
2021-10-24T01:58:40.000000 TDB,7967.082407407407,-1829.574306659754,-5427.635074406606,-4345.401807121357
2021-10-24T01:58:50.000000 TDB,7967.0825231481485,-1861.334723757966,-5463.079494541919,-4287.009846400649
2021-10-24T01:59:00.000000 TDB,7967.082638888889,-1892.9479125354721,-5497.8952132194045,-4228.157335601092
2021-10-24T01:59:10.000000 TDB,7967.08275462963,-1924.4095653096235,-5532.078685313782,-4168.850557880676
2021-10-24T01:59:20.000000 TDB,7967.08287037037,-1955.7153849212625,-5565.626438641626,-4109.095846242216
2021-10-24T01:59:30.000000 TDB,7967.0829861111115,-1986.861085124503,-5598.535074421734,-4048.899582880578
2021-10-24T01:59:40.000000 TDB,7967.083101851852,-2017.8423912875437,-5630.801267610268,-3988.2681985112654
2021-10-24T01:59:50.000000 TDB,7967.0832175925925,-2048.6550408936037,-5662.421767281999,-3927.2081717242672
2021-10-24T02:00:00.000000 TDB,7967.083333333333,-2079.2947842460476,-5693.3933969515265,-3865.726028304695
2021-10-24T02:00:10.000000 TDB,7967.083449074074,-2109.757384847906,-5723.71305498676,-3803.828340545722
2021-10-24T02:00:20.000000 TDB,7967.083564814815,-2140.0386200995936,-5753.377714921063,-3741.5217265885176
2021-10-24T02:00:30.000000 TDB,7967.0836805555555,-2170.134281803936,-5782.384425792947,-3678.812849715791
2021-10-24T02:00:40.000000 TDB,7967.083796296296,-2200.040176873786,-5810.730312446804,-3615.7084176677304
2021-10-24T02:00:50.000000 TDB,7967.083912037037,-2229.7521277031883,-5838.4125759165545,-3552.2151819358737
2021-10-24T02:01:00.000000 TDB,7967.084027777778,-2259.265972862234,-5865.4284936812965,-3488.3399370650245
2021-10-24T02:01:10.000000 TDB,7967.084143518518,-2288.577567644943,-5891.775419995836,-3424.089519930489
2021-10-24T02:01:20.000000 TDB,7967.084259259259,-2317.6827845972466,-5917.45078618842,-3359.4708090232493
2021-10-24T02:01:30.000000 TDB,7967.084375,-2346.5775142177326,-5942.452100895529,-3294.4907237375014
2021-10-24T02:01:40.000000 TDB,7967.084490740741,-2375.2576653263145,-5966.776950414606,-3229.1562236178115
2021-10-24T02:01:50.000000 TDB,7967.084606481481,-2403.719165762009,-5990.422998928613,-3163.474307646751
2021-10-24T02:02:00.000000 TDB,7967.084722222222,-2431.9579628766646,-6013.387988776199,-3097.4520134865506
2021-10-24T02:02:10.000000 TDB,7967.084837962963,-2459.9700242347717,-6035.669740650901,-3031.0964167422567
2021-10-24T02:02:20.000000 TDB,7967.084953703704,-2487.7513379726333,-6057.26615393366,-2964.4146302075587
2021-10-24T02:02:30.000000 TDB,7967.085069444444,-2515.297913485374,-6078.17520684881,-2897.4138031096627
2021-10-24T02:02:40.000000 TDB,7967.085185185185,-2542.605781918892,-6098.39495672376,-2830.1011203503904
2021-10-24T02:02:50.000000 TDB,7967.085300925926,-2569.6709968689315,-6117.92354014568,-2762.4838017307516
2021-10-24T02:03:00.000000 TDB,7967.085416666667,-2596.489634716299,-6136.759173242044,-2694.5691011962913
2021-10-24T02:03:10.000000 TDB,7967.085532407407,-2623.057795322957,-6154.900151823106,-2626.3643060551544
2021-10-24T02:03:20.000000 TDB,7967.085648148148,-2649.3716025118993,-6172.344851589527,-2557.8767361885666
2021-10-24T02:03:30.000000 TDB,7967.085763888889,-2675.427204754839,-6189.091728257013,-2489.113743286909
2021-10-24T02:03:40.000000 TDB,7967.08587962963,-2701.220775503833,-6205.139317796623,-2420.082710043222
2021-10-24T02:03:50.000000 TDB,7967.08599537037,-2726.748513882145,-6220.4862365494555,-2350.791049370695
2021-10-24T02:04:00.000000 TDB,7967.086111111111,-2752.0066451529483,-6235.131181395579,-2281.2462035978315
2021-10-24T02:04:10.000000 TDB,7967.086226851852,-2776.991421396383,-6249.072929821011,-2211.455643671527
2021-10-24T02:04:20.000000 TDB,7967.086342592593,-2801.6991218424478,-6262.310340154036,-2141.4268683416954
2021-10-24T02:04:30.000000 TDB,7967.086458333333,-2826.1260535435135,-6274.842351610456,-2071.167403351014
2021-10-24T02:04:40.000000 TDB,7967.086574074074,-2850.2685518676426,-6286.667984417289,-2000.6848006287516
2021-10-24T02:04:50.000000 TDB,7967.086689814815,-2874.1229809981573,-6297.786339925845,-1929.986637449652
2021-10-24T02:05:00.000000 TDB,7967.086805555556,-2897.685734601374,-6308.196600638496,-1859.080515630133
2021-10-24T02:05:10.000000 TDB,7967.086921296296,-2920.9532361313254,-6317.898030371429,-1787.9740606824662
2021-10-24T02:05:20.000000 TDB,7967.087037037037,-2943.921939494934,-6326.8899742584435,-1716.6749209915629
2021-10-24T02:05:30.000000 TDB,7967.087152777778,-2966.5883294988953,-6335.171858849028,-1645.1907669782518
2021-10-24T02:05:40.000000 TDB,7967.087268518519,-2988.9489225005022,-6342.74319206726,-1573.5292902595259
2021-10-24T02:05:50.000000 TDB,7967.087384259259,-3011.0002667010017,-6349.6035633554775,-1501.6982028070188
2021-10-24T02:06:00.000000 TDB,7967.0875,-3032.738942801437,-6355.752643639999,-1429.7052361075248
2021-10-24T02:06:10.000000 TDB,7967.087615740741,-3054.1615644213907,-6361.190185359766,-1357.558140309884
2021-10-24T02:06:20.000000 TDB,7967.087731481482,-3075.2647787476017,-6365.916022413521,-1285.264683383774
2021-10-24T02:06:30.000000 TDB,7967.087847222222,-3096.045266810164,-6369.930070252193,-1212.8326502567113
2021-10-24T02:06:40.000000 TDB,7967.087962962963,-3116.4997441139317,-6373.2323258003835,-1140.2698419791118
2021-10-24T02:06:50.000000 TDB,7967.088078703704,-3136.6249610527634,-6375.822867452269,-1067.584074851837
2021-10-24T02:07:00.000000 TDB,7967.0881944444445,-3156.417703540749,-6377.701854980011,-994.7831795801532
2021-10-24T02:07:10.000000 TDB,7967.088310185185,-3175.874793270288,-6378.869529588772,-921.8750004074533
2021-10-24T02:07:20.000000 TDB,7967.088425925926,-3194.9930883274355,-6379.326213782585,-848.8673942583248
2021-10-24T02:07:30.000000 TDB,7967.088541666667,-3213.7694835982934,-6379.072311349523,-775.7682298698835
2021-10-24T02:07:40.000000 TDB,7967.0886574074075,-3232.20091137764,-6378.108307204215,-702.5853869266731
2021-10-24T02:07:50.000000 TDB,7967.088773148148,-3250.2843416074056,-6376.434767414025,-629.3267552012326
2021-10-24T02:08:00.000000 TDB,7967.0888888888885,-3268.0167824912373,-6374.052339031252,-556.0002336673758
2021-10-24T02:08:10.000000 TDB,7967.08900462963,-3285.39528090425,-6370.961750011706,-482.61372964777485
2021-10-24T02:08:20.000000 TDB,7967.08912037037,-3302.416922808138,-6367.1638091077475,-409.1751579263432
2021-10-24T02:08:30.000000 TDB,7967.089236111111,-3319.0788338404773,-6362.65940567198,-335.6924398818165
2021-10-24T02:08:40.000000 TDB,7967.0893518518515,-3335.378179540612,-6357.449509644023,-262.17350261109533
2021-10-24T02:08:50.000000 TDB,7967.089467592593,-3351.312165925574,-6351.535171315017,-188.62627805022655
2021-10-24T02:09:00.000000 TDB,7967.089583333333,-3366.8780398505355,-6344.917521218333,-115.05870210004832
2021-10-24T02:09:10.000000 TDB,7967.089699074074,-3382.073089582861,-6337.5977698915785,-41.478713741862364
2021-10-24T02:09:20.000000 TDB,7967.089814814814,-3396.8946449976333,-6329.577207807274,32.105745832560984
2021-10-24T02:09:30.000000 TDB,7967.089930555556,-3411.3400781434148,-6320.857205118753,105.68673410506757
2021-10-24T02:09:40.000000 TDB,7967.090046296296,-3425.406803583511,-6311.439211500485,179.2563081208635
2021-10-24T02:09:50.000000 TDB,7967.090162037037,-3439.0922789403626,-6301.324755872087,252.80652535297386
2021-10-24T02:10:00.000000 TDB,7967.090277777777,-3452.3940050824053,-6290.515446289476,326.329444599268
2021-10-24T02:10:10.000000 TDB,7967.090393518519,-3465.3095266634327,-6279.012969657249,399.8171268546313
2021-10-24T02:10:20.000000 TDB,7967.090509259259,-3477.8364324431914,-6266.819091526924,473.2616361994988
2021-10-24T02:10:30.000000 TDB,7967.090625,-3489.9723558078854,-6253.935655768289,546.6550406795254
2021-10-24T02:10:40.000000 TDB,7967.09074074074,-3501.714974944772,-6240.364584446502,619.9894131923622
2021-10-24T02:10:50.000000 TDB,7967.090856481482,-3513.0620133533203,-6226.1078774735015,693.2568323685991
2021-10-24T02:11:00.000000 TDB,7967.090972222222,-3524.0112401381994,-6211.167612363907,766.4493834535135
2021-10-24T02:11:10.000000 TDB,7967.091087962963,-3534.5604705214637,-6195.54594388532,839.559159193502
2021-10-24T02:11:20.000000 TDB,7967.091203703703,-3544.7075659794727,-6179.245103878777,912.5782607081096
2021-10-24T02:11:30.000000 TDB,7967.091319444445,-3554.450434737151,-6162.267400867842,985.4987983823427
2021-10-24T02:11:40.000000 TDB,7967.091435185185,-3563.7870320757256,-6144.615219766569,1058.3128927381442
2021-10-24T02:11:50.000000 TDB,7967.091550925926,-3572.7153606373763,-6126.291021584645,1131.0126753118664
2021-10-24T02:12:00.000000 TDB,7967.091666666666,-3581.233470893485,-6107.297342995042,1203.590289531864
2021-10-24T02:12:10.000000 TDB,7967.091782407408,-3589.3394612603565,-6087.636796122045,1276.0378915887338
2021-10-24T02:12:20.000000 TDB,7967.091898148148,-3597.0314785642818,-6067.312068110444,1348.3476513140408
2021-10-24T02:12:30.000000 TDB,7967.092013888889,-3604.3077182763946,-6046.325920796279,1420.5117530367775
2021-10-24T02:12:40.000000 TDB,7967.092129629629,-3611.166424965795,-6024.6811902578565,1492.5223964669726
2021-10-24T02:12:50.000000 TDB,7967.092245370371,-3617.605892386991,-6002.380786560622,1564.371797543838
2021-10-24T02:13:00.000000 TDB,7967.092361111111,-3623.6244639164547,-5979.427693288121,1636.0521893064943
2021-10-24T02:13:10.000000 TDB,7967.092476851852,-3629.220532770762,-5955.824967178297,1707.5558227581419
2021-10-24T02:13:20.000000 TDB,7967.092592592592,-3634.392542428067,-5931.57573765065,1778.8749677166431
2021-10-24T02:13:30.000000 TDB,7967.092708333334,-3639.138986699617,-5906.68320651048,1850.0019136769022
2021-10-24T02:13:40.000000 TDB,7967.092824074074,-3643.4584101310047,-5881.150647437653,1920.9289706601908
2021-10-24T02:13:50.000000 TDB,7967.092939814815,-3647.349408206743,-5854.981405611384,1991.6484700709143
2021-10-24T02:14:00.000000 TDB,7967.093055555555,-3650.8106277370675,-5828.17889718158,2062.1527655461855
2021-10-24T02:14:10.000000 TDB,7967.0931712962965,-3653.8407669057037,-5800.74660894623,2132.4342337954968
2021-10-24T02:14:20.000000 TDB,7967.093287037037,-3656.4385756549946,-5772.688097815826,2202.4852754620965
2021-10-24T02:14:30.000000 TDB,7967.093402777778,-3658.602855852508,-5744.006990394078,2272.298315946978
2021-10-24T02:14:40.000000 TDB,7967.093518518518,-3660.3324616542936,-5714.706982413216,2341.8658062641275
2021-10-24T02:14:50.000000 TDB,7967.0936342592595,-3661.6262995309826,-5684.7918383822835,2411.180223869379
2021-10-24T02:15:00.000000 TDB,7967.09375,-3662.4833286208113,-5654.26539102281,2480.2340734939903
2021-10-24T02:15:10.000000 TDB,7967.0938657407405,-3662.9025609020314,-5623.131540777403,2549.019887977774
2021-10-24T02:15:20.000000 TDB,7967.093981481482,-3662.8830613650653,-5591.3942553334955,2617.530229091887
2021-10-24T02:15:30.000000 TDB,7967.094097222222,-3662.423948343912,-5559.057569029392,2685.757688368302
2021-10-24T02:15:40.000000 TDB,7967.094212962963,-3661.5243935021062,-5526.125582449133,2753.6948879063934
2021-10-24T02:15:50.000000 TDB,7967.0943287037035,-3660.1836221543113,-5492.602461814218,2821.334481204702
2021-10-24T02:16:00.000000 TDB,7967.094444444445,-3658.4009133725517,-5458.492438490831,2888.669153955136
2021-10-24T02:16:10.000000 TDB,7967.094560185185,-3656.1756002845113,-5423.799808361346,2955.6916248581883
2021-10-24T02:16:20.000000 TDB,7967.094675925926,-3653.5070700439296,-5388.528931391944,3022.3946464304154
2021-10-24T02:16:30.000000 TDB,7967.094791666666,-3650.394764115812,-5352.684231000484,3088.7710057932954
2021-10-24T02:16:40.000000 TDB,7967.094907407408,-3646.8381783620753,-5316.270193527841,3154.813525475384
2021-10-24T02:16:50.000000 TDB,7967.095023148148,-3642.836863301059,-5279.291367573102,3220.515064200147
2021-10-24T02:17:00.000000 TDB,7967.095138888889,-3638.3904240669895,-5241.752363553193,3285.8685176754134
2021-10-24T02:17:10.000000 TDB,7967.095254629629,-3633.4985206563492,-5203.6578530223205,3350.866819376524
2021-10-24T02:17:20.000000 TDB,7967.095370370371,-3628.160867984897,-5165.01256811622,3415.502941315985
2021-10-24T02:17:30.000000 TDB,7967.095486111111,-3622.377236127527,-5125.821300871058,3479.7698948333414
2021-10-24T02:17:40.000000 TDB,7967.095601851852,-3616.1474502414953,-5086.088902738756,3543.6607313451673
2021-10-24T02:17:50.000000 TDB,7967.095717592592,-3609.4713907872874,-5045.820283881516,3607.168543125976
2021-10-24T02:18:00.000000 TDB,7967.095833333334,-3602.3489935607554,-5005.020412590191,3670.2864640582457
2021-10-24T02:18:10.000000 TDB,7967.095949074074,-3594.78024989787,-4963.694314577979,3733.0076703845284
2021-10-24T02:18:20.000000 TDB,7967.096064814815,-3586.7652065725824,-4921.84707245256,3795.3253814603218
2021-10-24T02:18:30.000000 TDB,7967.096180555555,-3578.3039659870356,-4879.483824995007,3857.2328604913255
2021-10-24T02:18:40.000000 TDB,7967.096296296297,-3569.3966862107463,-4836.609766535604,3918.7234152753103
2021-10-24T02:18:50.000000 TDB,7967.096412037037,-3560.043581000512,-4793.230146304673,3979.790398921738
2021-10-24T02:19:00.000000 TDB,7967.096527777778,-3550.2449199692064,-4749.350267695542,4040.4272105913196
2021-10-24T02:19:10.000000 TDB,7967.096643518518,-3540.0010284559185,-4704.975487715314,4100.6272961971
2021-10-24T02:19:20.000000 TDB,7967.09675925926,-3529.3122876775287,-4660.111216229992,4160.384149124533
2021-10-24T02:19:30.000000 TDB,7967.096875,-3518.1791346992254,-4614.762915319252,4219.6913109429415
2021-10-24T02:19:40.000000 TDB,7967.096990740741,-3506.6020625662504,-4568.93609852059,4278.54237209399
2021-10-24T02:19:50.000000 TDB,7967.097106481481,-3494.581620158903,-4522.636330255396,4336.930972593578
2021-10-24T02:20:00.000000 TDB,7967.097222222223,-3482.1184123013027,-4475.869225044966,4394.850802718827
2021-10-24T02:20:10.000000 TDB,7967.097337962963,-3469.2130997187223,-4428.640446864057,4452.295603690654
2021-10-24T02:20:20.000000 TDB,7967.097453703704,-3455.8663991288404,-4380.95570834793,4509.259168353135
2021-10-24T02:20:30.000000 TDB,7967.097569444444,-3442.079083070774,-4332.820770198691,4565.735341836468
2021-10-24T02:20:40.000000 TDB,7967.097685185186,-3427.8519799945975,-4284.241440397149,4621.718022237619
2021-10-24T02:20:50.000000 TDB,7967.097800925926,-3413.185974176783,-4235.223573519097,4677.201161260924
2021-10-24T02:21:00.000000 TDB,7967.097916666667,-3398.0820057836454,-4185.773069928791,4732.178764888401
2021-10-24T02:21:10.000000 TDB,7967.098032407407,-3382.5410706793505,-4135.895875167139,4786.644894017937
2021-10-24T02:21:20.000000 TDB,7967.0981481481485,-3366.5642204775136,-4085.5979791459536,4840.593665100125
2021-10-24T02:21:30.000000 TDB,7967.098263888889,-3350.1525624281744,-4034.8854154350392,4894.019250779889
2021-10-24T02:21:40.000000 TDB,7967.09837962963,-3333.307259446841,-3983.764260447697,4946.91588051632
2021-10-24T02:21:50.000000 TDB,7967.09849537037,-3316.0295299072077,-3932.2406328140437,4999.27784120644
2021-10-24T02:22:00.000000 TDB,7967.0986111111115,-3298.320647643029,-3880.320692539036,5051.09947778916
2021-10-24T02:22:10.000000 TDB,7967.098726851852,-3280.181941824828,-3828.0106402956612,5102.375193863222
2021-10-24T02:22:20.000000 TDB,7967.0988425925925,-3261.614796946484,-3775.3167165851614,5153.09945226923
2021-10-24T02:22:30.000000 TDB,7967.098958333333,-3242.6206525947987,-3722.245201090936,5203.266775686529
2021-10-24T02:22:40.000000 TDB,7967.099074074074,-3223.2010034280597,-3668.802411830932,5252.871747223092
2021-10-24T02:22:50.000000 TDB,7967.099189814815,-3203.3573990399163,-3614.9947044164337,5301.909010976897
2021-10-24T02:23:00.000000 TDB,7967.0993055555555,-3183.0914438189966,-3560.8284712944064,5350.373272613251
2021-10-24T02:23:10.000000 TDB,7967.099421296296,-3162.4047968954974,-3506.310140893483,5398.259299926695
2021-10-24T02:23:20.000000 TDB,7967.099537037037,-3141.2991718937647,-3451.446176968499,5445.561923392615
2021-10-24T02:23:30.000000 TDB,7967.099652777778,-3119.7763368686014,-3396.243077739997,5492.27603671904
2021-10-24T02:23:40.000000 TDB,7967.099768518518,-3097.8381141127875,-3340.707375143032,5538.396597380978
2021-10-24T02:23:50.000000 TDB,7967.099884259259,-3075.486380089896,-3284.845633978996,5583.918627167726
2021-10-24T02:24:00.000000 TDB,7967.1,-3052.723065149633,-3228.664451228211,5628.837212693845
2021-10-24T02:24:10.000000 TDB,7967.100115740741,-3029.5501534411555,-3172.170455188177,5673.147505938146
2021-10-24T02:24:20.000000 TDB,7967.100231481481,-3005.9696826999407,-3115.370304711948,5716.844724749571
2021-10-24T02:24:30.000000 TDB,7967.100347222222,-2981.9837441414384,-3058.270688350518,5759.924153350034
2021-10-24T02:24:40.000000 TDB,7967.100462962963,-2957.5944821603457,-3000.8783236445697,5802.381142845707
2021-10-24T02:24:50.000000 TDB,7967.100578703704,-2932.8040942092452,-2943.199956259465,5844.211111713359
2021-10-24T02:25:00.000000 TDB,7967.100694444444,-2907.614830570494,-2885.2423592197347,5885.409546290033
2021-10-24T02:25:10.000000 TDB,7967.100810185185,-2882.028994201054,-2827.01233202331,5925.972001247741
2021-10-24T02:25:20.000000 TDB,7967.100925925926,-2856.0489404313525,-2768.516699942797,5965.894100076147
2021-10-24T02:25:30.000000 TDB,7967.101041666667,-2829.677076800648,-2709.762313141004,6005.171535533059
2021-10-24T02:25:40.000000 TDB,7967.101157407407,-2802.915862803833,-2650.756045892928,6043.800070108375
2021-10-24T02:25:50.000000 TDB,7967.101273148148,-2775.7678097147145,-2591.5047957021166,6081.775536482399
2021-10-24T02:26:00.000000 TDB,7967.101388888889,-2748.2354802561545,-2532.015482583987,6119.093837953545
2021-10-24T02:26:10.000000 TDB,7967.10150462963,-2720.321488414079,-2472.295048180058,6155.750948882728
2021-10-24T02:26:20.000000 TDB,7967.10162037037,-2692.0284991619556,-2412.350454943465,6191.74291512287
2021-10-24T02:26:30.000000 TDB,7967.101736111111,-2663.3592281962838,-2352.1886853428,6227.065854433621
2021-10-24T02:26:40.000000 TDB,7967.101851851852,-2634.31644171917,-2291.8167409666594,6261.7159568994
2021-10-24T02:26:50.000000 TDB,7967.101967592593,-2604.902956075565,-2231.241641782077,6295.689485327662
2021-10-24T02:27:00.000000 TDB,7967.102083333333,-2575.121637539274,-2170.470425251939,6328.982775657158
2021-10-24T02:27:10.000000 TDB,7967.102199074074,-2544.9754019880284,-2109.5101455243935,6361.592237328814
2021-10-24T02:27:20.000000 TDB,7967.102314814815,-2514.4672146628686,-2048.367872540409,6393.514353683381
2021-10-24T02:27:30.000000 TDB,7967.102430555556,-2483.600089788209,-1987.050691282875,6424.745682322917
2021-10-24T02:27:40.000000 TDB,7967.102546296296,-2452.377090316831,-1925.565700886085,6455.282855465158
2021-10-24T02:27:50.000000 TDB,7967.102662037037,-2420.8013275841768,-1863.9200138136798,6485.122580308084
2021-10-24T02:28:00.000000 TDB,7967.102777777778,-2388.87596103064,-1802.120754966761,6514.261639362041
2021-10-24T02:28:10.000000 TDB,7967.102893518519,-2356.604197814709,-1740.1750609347118,6542.696890783032
2021-10-24T02:28:20.000000 TDB,7967.103009259259,-2323.9892925066683,-1678.0900790821547,6570.425268690601
2021-10-24T02:28:30.000000 TDB,7967.103125,-2291.0345467425936,-1615.87296675057,6597.44378348887
2021-10-24T02:28:40.000000 TDB,7967.103240740741,-2257.7433089027613,-1553.5308903563487,6623.749522152679
2021-10-24T02:28:50.000000 TDB,7967.103356481482,-2224.1189737097193,-1491.0710246375284,6649.339648524993
2021-10-24T02:29:00.000000 TDB,7967.103472222222,-2190.1649819077998,-1428.5005517601687,6674.2114036095445
2021-10-24T02:29:10.000000 TDB,7967.103587962963,-2155.884819884004,-1365.8266605141757,6698.362105824203
2021-10-24T02:29:20.000000 TDB,7967.103703703704,-2121.2820193351167,-1303.0565454309626,6721.789151276509
2021-10-24T02:29:30.000000 TDB,7967.1038194444445,-2086.360156842046,-1240.1974060185012,6744.490014024158
2021-10-24T02:29:40.000000 TDB,7967.103935185185,-2051.122853537735,-1177.2564458985842,6766.462246313639
2021-10-24T02:29:50.000000 TDB,7967.104050925926,-2015.5737747148132,-1114.2408719858552,6787.703478829943
2021-10-24T02:30:00.000000 TDB,7967.104166666667,-1979.7166294276497,-1051.157893667486,6808.211420925711
2021-10-24T02:30:10.000000 TDB,7967.1042824074075,-1943.5551701441382,-988.0147219508596,6827.98386085988
2021-10-24T02:30:20.000000 TDB,7967.104398148148,-1907.0931923001597,-924.8185686983484,6847.018666002685
2021-10-24T02:30:30.000000 TDB,7967.1045138888885,-1870.3345339368777,-861.5766457678187,6865.3137830726755
2021-10-24T02:30:40.000000 TDB,7967.10462962963,-1833.283075280093,-798.296164211986,6882.867238337341
2021-10-24T02:30:50.000000 TDB,7967.10474537037,-1795.9427383548552,-734.984333422586,6899.677137807
2021-10-24T02:31:00.000000 TDB,7967.104861111111,-1758.3174865375952,-671.6483603684139,6915.741667451547
2021-10-24T02:31:10.000000 TDB,7967.1049768518515,-1720.4113241566643,-608.295448736507,6931.05909337951
2021-10-24T02:31:20.000000 TDB,7967.105092592593,-1682.2282960667487,-544.9327981446128,6945.627762020786
2021-10-24T02:31:30.000000 TDB,7967.105208333333,-1643.7724872143415,-481.5676032656755,6959.4461003069855
2021-10-24T02:31:40.000000 TDB,7967.105324074074,-1605.0480221981477,-418.2070530880468,6972.512615843786
2021-10-24T02:31:50.000000 TDB,7967.105439814814,-1566.059064824326,-354.85833004340594,6984.825897060945
2021-10-24T02:32:00.000000 TDB,7967.105555555556,-1526.8098176599897,-291.52860921634755,6996.384613368762
2021-10-24T02:32:10.000000 TDB,7967.105671296296,-1487.3045215856848,-228.2250574917331,7007.187515313776
2021-10-24T02:32:20.000000 TDB,7967.105787037037,-1447.5474553204538,-164.95483279109308,7017.233434693557
2021-10-24T02:32:30.000000 TDB,7967.105902777777,-1407.5429349670865,-101.7250832251131,7026.521284693687
2021-10-24T02:32:40.000000 TDB,7967.106018518519,-1367.2953135322819,-38.54294629067168,7035.0500600120995
2021-10-24T02:32:50.000000 TDB,7967.106134259259,-1326.808980461728,24.584451959517253,7042.818836952206
2021-10-24T02:33:00.000000 TDB,7967.10625,-1286.0883611413674,87.64999769436663,7049.826773532235
2021-10-24T02:33:10.000000 TDB,7967.10636574074,-1245.1379164267012,150.64659012849853,7056.073109573737
2021-10-24T02:33:20.000000 TDB,7967.106481481482,-1203.9621421430634,213.56714232615903,7061.557166785256
2021-10-24T02:33:30.000000 TDB,7967.106597222222,-1162.5655685867332,276.4045820006984,7066.278348826261
2021-10-24T02:33:40.000000 TDB,7967.106712962963,-1120.9527600254241,339.1518523328977,7070.236141384883
2021-10-24T02:33:50.000000 TDB,7967.106828703703,-1079.1283141945091,401.8019127332601,7073.430112227503
2021-10-24T02:34:00.000000 TDB,7967.106944444445,-1037.0968617836907,464.3477396609786,7075.859911237291
2021-10-24T02:34:10.000000 TDB,7967.107060185185,-994.8630659230713,526.7823274053253,7077.525270469102
2021-10-24T02:34:20.000000 TDB,7967.107175925926,-952.4316216513258,589.098688897647,7078.426004170397
2021-10-24T02:34:30.000000 TDB,7967.107291666666,-909.8072554149859,651.2898564568756,7078.562008801367
2021-10-24T02:34:40.000000 TDB,7967.107407407408,-866.9947245164564,713.3488826068751,7077.933263054346
2021-10-24T02:34:50.000000 TDB,7967.107523148148,-823.9988166013678,775.2688408352853,7076.539827859132
2021-10-24T02:35:00.000000 TDB,7967.107638888889,-780.8243490930689,837.0428263995548,7074.38184637517
2021-10-24T02:35:10.000000 TDB,7967.107754629629,-737.4761686824763,898.6639570684206,7071.459543982506
2021-10-24T02:35:20.000000 TDB,7967.107870370371,-693.959150764959,960.1253739140824,7067.773228269388
2021-10-24T02:35:30.000000 TDB,7967.107986111111,-650.278198899618,1021.4202420743021,7063.323288992525
2021-10-24T02:35:40.000000 TDB,7967.108101851852,-606.4382442327014,1082.5417515334761,7058.110198047014
2021-10-24T02:35:50.000000 TDB,7967.108217592592,-562.4442449736606,1143.4831178624472,7052.13450942611
2021-10-24T02:36:00.000000 TDB,7967.108333333334,-518.3011858097309,1204.2375829956209,7045.396859156985
2021-10-24T02:36:10.000000 TDB,7967.108449074074,-474.01407735232806,1264.7984159813595,7037.89796524891
2021-10-24T02:36:20.000000 TDB,7967.108564814815,-429.58795553776446,1325.1589137452768,7029.638627614425
2021-10-24T02:36:30.000000 TDB,7967.108680555555,-385.02788109609025,1385.312401823779,7020.619727994146
2021-10-24T02:36:40.000000 TDB,7967.1087962962965,-340.3389389371551,1445.2522351218752,7010.84222986326
2021-10-24T02:36:50.000000 TDB,7967.108912037037,-295.52623758515495,1504.9717986505686,7000.3071783390615
2021-10-24T02:37:00.000000 TDB,7967.109027777778,-250.5949085939871,1564.4645082640545,6989.015700072301
2021-10-24T02:37:10.000000 TDB,7967.109143518518,-205.55010592157933,1623.7238113946476,6976.969003125069
2021-10-24T02:37:20.000000 TDB,7967.1092592592595,-160.3970053907181,1682.7431877758218,6964.168376857228
2021-10-24T02:37:30.000000 TDB,7967.109375,-115.14080405369312,1741.5161501688058,6950.615191785516
2021-10-24T02:37:40.000000 TDB,7967.1094907407405,-69.78671961952529,1800.0362450764062,6936.310899448695
2021-10-24T02:37:50.000000 TDB,7967.109606481482,-24.33998979683098,1858.2970534605743,6921.257032249693
2021-10-24T02:38:00.000000 TDB,7967.109722222222,21.194128239708636,1916.2921914475369,6905.455203312386
2021-10-24T02:38:10.000000 TDB,7967.109837962963,66.81035850517196,1974.0153110292833,6888.907106302476
2021-10-24T02:38:20.000000 TDB,7967.1099537037035,112.5034067920329,2031.4601007636431,6871.614515261763
2021-10-24T02:38:30.000000 TDB,7967.110069444445,158.26796132560546,2088.620286470627,6853.579284440489
